species1,species2,n_population1,n_observation1,trait1,trait_ci_lb1,trait_ci_ub1,n_population2,n_observation2,trait2,trait_ci_lb2,trait_ci_ub2,trait_diff,trait_overlap,diff_value,overlap_use
Microcebus_murinus,Nycticebus_pygmaeus,57,14,0.245614035087719,0.143143776921009,0.361679877334054,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.019692087361261,TRUE,-0.019692087361261,TRUE
Nycticebus_coucang,Nycticebus_pygmaeus,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.181972789115647,TRUE,-0.181972789115647,TRUE
Nycticebus_pygmaeus,Nycticebus_pygmaeus,49,13,0.26530612244898,0.152087921083665,0.393040317967431,49,13,0.26530612244898,0.152087921083665,0.393040317967431,0,TRUE,0,TRUE
Pan_troglodytes,Nycticebus_pygmaeus,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.096885069817401,TRUE,-0.096885069817401,TRUE
Papio_hamadryas,Nycticebus_pygmaeus,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.216762433128592,FALSE,-0.216762433128592,FALSE
Propithecus_coquereli,Nycticebus_pygmaeus,25,4,0.16,0.0444228371819369,0.316667454426006,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.10530612244898,TRUE,-0.10530612244898,TRUE
Saguinus_bicolor,Nycticebus_pygmaeus,25,1,0.04,8.7486963786008e-05,0.146129731147202,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.22530612244898,FALSE,-0.22530612244898,FALSE
Saguinus_imperator,Nycticebus_pygmaeus,36,0,0,0,0.0516036429663788,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.26530612244898,FALSE,-0.26530612244898,FALSE
Saguinus_midas,Nycticebus_pygmaeus,22,0,0,0,0.0826924701398397,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.26530612244898,FALSE,-0.26530612244898,FALSE
Saguinus_oedipus,Nycticebus_pygmaeus,134,23,0.171641791044776,0.112248414771341,0.238624750552247,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.093664331404204,TRUE,-0.093664331404204,TRUE
Saimiri_sciureus,Nycticebus_pygmaeus,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.187719915552428,FALSE,-0.187719915552428,FALSE
Sapajus_apella,Nycticebus_pygmaeus,26,3,0.115384615384615,0.022156245170804,0.254442101092003,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.149921507064365,TRUE,-0.149921507064365,TRUE
Theropithecus_gelada,Nycticebus_pygmaeus,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.246075353218211,FALSE,-0.246075353218211,FALSE
Trachypithecus_auratus,Nycticebus_pygmaeus,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.228269085411943,FALSE,-0.228269085411943,FALSE
Trachypithecus_cristatus,Nycticebus_pygmaeus,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.229591836734694,FALSE,-0.229591836734694,FALSE
Trachypithecus_francoisi,Nycticebus_pygmaeus,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.131972789115647,TRUE,-0.131972789115647,TRUE
Varecia_rubra,Nycticebus_pygmaeus,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.078865444482878,TRUE,-0.078865444482878,TRUE
Varecia_variegata,Nycticebus_pygmaeus,76,16,0.210526315789474,0.126292518022371,0.30645447721356,49,13,0.26530612244898,0.152087921083665,0.393040317967431,-0.054779806659506,TRUE,-0.054779806659506,TRUE
Alouatta_caraya,Pan_troglodytes,32,4,0.125,0.0335237218359123,0.252573497629146,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.043421052631579,TRUE,-0.043421052631579,TRUE
Ateles_geoffroyi,Pan_troglodytes,43,13,0.302325581395349,0.175869629241609,0.442628252539522,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.13390452876377,TRUE,0.13390452876377,TRUE
Callimico_goeldii,Pan_troglodytes,69,15,0.217391304347826,0.128170743692434,0.319160858198794,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.048970251716247,TRUE,0.048970251716247,TRUE
Callithrix_geoffroyi,Pan_troglodytes,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0716468590831919,TRUE,-0.0716468590831919,TRUE
Callithrix_jacchus,Pan_troglodytes,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.14403080872914,FALSE,-0.14403080872914,FALSE
Cebuella_pygmaea,Pan_troglodytes,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0708600770218229,TRUE,-0.0708600770218229,TRUE
Cercopithecus_neglectus,Pan_troglodytes,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0969924812030076,TRUE,-0.0969924812030076,TRUE
Colobus_guereza,Pan_troglodytes,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.065328269126424,TRUE,-0.065328269126424,TRUE
Eulemur_macaco,Pan_troglodytes,30,9,0.3,0.152494532088254,0.467286007314685,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.131578947368421,TRUE,0.131578947368421,TRUE
Galago_moholi,Pan_troglodytes,32,3,0.09375,0.0174857255170213,0.209957455922558,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.074671052631579,TRUE,-0.074671052631579,TRUE
Galago_senegalensis,Pan_troglodytes,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.153269537480064,FALSE,-0.153269537480064,FALSE
Gorilla_gorilla,Pan_troglodytes,67,14,0.208955223880597,0.120155734324225,0.311064499827234,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.040534171249018,TRUE,0.040534171249018,TRUE
Hylobates_lar,Pan_troglodytes,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.00933014354066999,TRUE,-0.00933014354066999,TRUE
Lemur_catta,Pan_troglodytes,244,38,0.155737704918033,0.112697925252209,0.203165011205152,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.012683347713546,TRUE,-0.012683347713546,TRUE
Leontopithecus_chrysomelas,Pan_troglodytes,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.05077399380805,TRUE,-0.05077399380805,TRUE
Leontopithecus_rosalia,Pan_troglodytes,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.046198830409357,TRUE,-0.046198830409357,TRUE
Macaca_fascicularis,Pan_troglodytes,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.114366998577525,TRUE,-0.114366998577525,TRUE
Macaca_fuscata,Pan_troglodytes,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0753977968176255,TRUE,-0.0753977968176255,TRUE
Macaca_nigra,Pan_troglodytes,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.140643274853801,TRUE,-0.140643274853801,TRUE
Macaca_silenus,Pan_troglodytes,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0801857585139319,TRUE,-0.0801857585139319,TRUE
Mandrillus_sphinx,Pan_troglodytes,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0795321637426901,TRUE,-0.0795321637426901,TRUE
Mico_argentatus,Pan_troglodytes,20,1,0.05,0.000118732524035412,0.179634582890624,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.118421052631579,TRUE,-0.118421052631579,TRUE
Microcebus_murinus,Pan_troglodytes,57,14,0.245614035087719,0.143143776921009,0.361679877334054,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.07719298245614,TRUE,0.07719298245614,TRUE
Nycticebus_coucang,Pan_troglodytes,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0850877192982457,TRUE,-0.0850877192982457,TRUE
Nycticebus_pygmaeus,Pan_troglodytes,49,13,0.26530612244898,0.152087921083665,0.393040317967431,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.096885069817401,TRUE,0.096885069817401,TRUE
Pan_troglodytes,Pan_troglodytes,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0,TRUE,0,TRUE
Papio_hamadryas,Pan_troglodytes,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.119877363311191,FALSE,-0.119877363311191,FALSE
Propithecus_coquereli,Pan_troglodytes,25,4,0.16,0.0444228371819369,0.316667454426006,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.008421052631579,TRUE,-0.008421052631579,TRUE
Saguinus_bicolor,Pan_troglodytes,25,1,0.04,8.7486963786008e-05,0.146129731147202,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.128421052631579,TRUE,-0.128421052631579,TRUE
Saguinus_imperator,Pan_troglodytes,36,0,0,0,0.0516036429663788,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.168421052631579,FALSE,-0.168421052631579,FALSE
Saguinus_midas,Pan_troglodytes,22,0,0,0,0.0826924701398397,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.168421052631579,FALSE,-0.168421052631579,FALSE
Saguinus_oedipus,Pan_troglodytes,134,23,0.171641791044776,0.112248414771341,0.238624750552247,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.00322073841319701,TRUE,0.00322073841319701,TRUE
Saimiri_sciureus,Pan_troglodytes,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.0908348457350273,TRUE,-0.0908348457350273,TRUE
Sapajus_apella,Pan_troglodytes,26,3,0.115384615384615,0.022156245170804,0.254442101092003,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.053036437246964,TRUE,-0.053036437246964,TRUE
Theropithecus_gelada,Pan_troglodytes,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.14919028340081,FALSE,-0.14919028340081,FALSE
Trachypithecus_auratus,Pan_troglodytes,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.131384015594542,TRUE,-0.131384015594542,TRUE
Trachypithecus_cristatus,Pan_troglodytes,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.132706766917293,TRUE,-0.132706766917293,TRUE
Trachypithecus_francoisi,Pan_troglodytes,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,-0.035087719298246,TRUE,-0.035087719298246,TRUE
Varecia_rubra,Pan_troglodytes,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.018019625334523,TRUE,0.018019625334523,TRUE
Varecia_variegata,Pan_troglodytes,76,16,0.210526315789474,0.126292518022371,0.30645447721356,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,0.042105263157895,TRUE,0.042105263157895,TRUE
Alouatta_caraya,Papio_hamadryas,32,4,0.125,0.0335237218359123,0.252573497629146,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0764563106796116,TRUE,0.0764563106796116,TRUE
Ateles_geoffroyi,Papio_hamadryas,43,13,0.302325581395349,0.175869629241609,0.442628252539522,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.253781892074961,FALSE,0.253781892074961,FALSE
Callimico_goeldii,Papio_hamadryas,69,15,0.217391304347826,0.128170743692434,0.319160858198794,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.168847615027438,FALSE,0.168847615027438,FALSE
Callithrix_geoffroyi,Papio_hamadryas,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0482305042279987,TRUE,0.0482305042279987,TRUE
Callithrix_jacchus,Papio_hamadryas,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0241534454179494,TRUE,-0.0241534454179494,TRUE
Cebuella_pygmaea,Papio_hamadryas,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0490172862893677,TRUE,0.0490172862893677,TRUE
Cercopithecus_neglectus,Papio_hamadryas,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.022884882108183,TRUE,0.022884882108183,TRUE
Colobus_guereza,Papio_hamadryas,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0545490941847666,TRUE,0.0545490941847666,TRUE
Eulemur_macaco,Papio_hamadryas,30,9,0.3,0.152494532088254,0.467286007314685,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.251456310679612,FALSE,0.251456310679612,FALSE
Galago_moholi,Papio_hamadryas,32,3,0.09375,0.0174857255170213,0.209957455922558,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0452063106796116,TRUE,0.0452063106796116,TRUE
Galago_senegalensis,Papio_hamadryas,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0333921741688732,TRUE,-0.0333921741688732,TRUE
Gorilla_gorilla,Papio_hamadryas,67,14,0.208955223880597,0.120155734324225,0.311064499827234,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.160411534560209,FALSE,0.160411534560209,FALSE
Hylobates_lar,Papio_hamadryas,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.110547219770521,TRUE,0.110547219770521,TRUE
Lemur_catta,Papio_hamadryas,244,38,0.155737704918033,0.112697925252209,0.203165011205152,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.107194015597645,FALSE,0.107194015597645,FALSE
Leontopithecus_chrysomelas,Papio_hamadryas,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0691033695031406,TRUE,0.0691033695031406,TRUE
Leontopithecus_rosalia,Papio_hamadryas,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0736785329018336,TRUE,0.0736785329018336,TRUE
Macaca_fascicularis,Papio_hamadryas,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0055103647336657,TRUE,0.0055103647336657,TRUE
Macaca_fuscata,Papio_hamadryas,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0444795664935651,TRUE,0.0444795664935651,TRUE
Macaca_nigra,Papio_hamadryas,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0207659115426106,TRUE,-0.0207659115426106,TRUE
Macaca_silenus,Papio_hamadryas,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0396916047972587,TRUE,0.0396916047972587,TRUE
Mandrillus_sphinx,Papio_hamadryas,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0403451995685005,TRUE,0.0403451995685005,TRUE
Mico_argentatus,Papio_hamadryas,20,1,0.05,0.000118732524035412,0.179634582890624,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.00145631067961161,TRUE,0.00145631067961161,TRUE
Microcebus_murinus,Papio_hamadryas,57,14,0.245614035087719,0.143143776921009,0.361679877334054,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.197070345767331,FALSE,0.197070345767331,FALSE
Nycticebus_coucang,Papio_hamadryas,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0347896440129449,TRUE,0.0347896440129449,TRUE
Nycticebus_pygmaeus,Papio_hamadryas,49,13,0.26530612244898,0.152087921083665,0.393040317967431,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.216762433128592,FALSE,0.216762433128592,FALSE
Pan_troglodytes,Papio_hamadryas,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.119877363311191,FALSE,0.119877363311191,FALSE
Papio_hamadryas,Papio_hamadryas,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0,TRUE,0,TRUE
Propithecus_coquereli,Papio_hamadryas,25,4,0.16,0.0444228371819369,0.316667454426006,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.111456310679612,TRUE,0.111456310679612,TRUE
Saguinus_bicolor,Papio_hamadryas,25,1,0.04,8.7486963786008e-05,0.146129731147202,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0085436893203884,TRUE,-0.0085436893203884,TRUE
Saguinus_imperator,Papio_hamadryas,36,0,0,0,0.0516036429663788,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0485436893203884,TRUE,-0.0485436893203884,TRUE
Saguinus_midas,Papio_hamadryas,22,0,0,0,0.0826924701398397,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0485436893203884,TRUE,-0.0485436893203884,TRUE
Saguinus_oedipus,Papio_hamadryas,134,23,0.171641791044776,0.112248414771341,0.238624750552247,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.123098101724388,FALSE,0.123098101724388,FALSE
Saimiri_sciureus,Papio_hamadryas,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0290425175761633,TRUE,0.0290425175761633,TRUE
Sapajus_apella,Papio_hamadryas,26,3,0.115384615384615,0.022156245170804,0.254442101092003,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,0.0668409260642266,TRUE,0.0668409260642266,TRUE
Theropithecus_gelada,Papio_hamadryas,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0293129200896192,TRUE,-0.0293129200896192,TRUE
Trachypithecus_auratus,Papio_hamadryas,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,-0.0115066522833514,TRUE,-0.0115066522833514,TRUE
